datetime,open,high,low,close,volume,spread,real_volume,symbol,timeframe,weekday,hour
2025-06-30 13:45:00,1.17181,1.17249,1.17179,1.17248,663,0,0,EURUSD,M15,Monday,13
2025-06-30 14:00:00,1.1724700000000001,1.17291,1.17234,1.17268,685,0,0,EURUSD,M15,Monday,14
2025-06-30 14:15:00,1.17267,1.17317,1.17236,1.17293,581,0,0,EURUSD,M15,Monday,14
2025-06-30 14:30:00,1.17294,1.17307,1.17239,1.17243,536,0,0,EURUSD,M15,Monday,14
2025-06-30 14:45:00,1.17244,1.17289,1.1723,1.1723,663,0,0,EURUSD,M15,Monday,14
2025-06-30 15:00:00,1.17234,1.17252,1.1715,1.17165,818,0,0,EURUSD,M15,Monday,15
2025-06-30 15:15:00,1.17167,1.17184,1.17115,1.17141,936,0,0,EURUSD,M15,Monday,15
2025-06-30 15:30:00,1.1714,1.17143,1.17079,1.17124,672,0,0,EURUSD,M15,Monday,15
2025-06-30 15:45:00,1.1712500000000001,1.1716199999999999,1.17107,1.17133,674,0,0,EURUSD,M15,Monday,15
2025-06-30 16:00:00,1.17133,1.17183,1.17121,1.17175,762,0,0,EURUSD,M15,Monday,16
2025-06-30 16:15:00,1.17177,1.17202,1.17145,1.17179,746,0,0,EURUSD,M15,Monday,16
2025-06-30 16:30:00,1.1718,1.17216,1.1715200000000001,1.17175,767,0,0,EURUSD,M15,Monday,16
2025-06-30 16:45:00,1.17174,1.17215,1.17122,1.17215,1404,0,0,EURUSD,M15,Monday,16
2025-06-30 17:00:00,1.17214,1.1727400000000001,1.17107,1.17244,1648,0,0,EURUSD,M15,Monday,17
2025-06-30 17:15:00,1.17245,1.17378,1.17245,1.17356,1178,0,0,EURUSD,M15,Monday,17
2025-06-30 17:30:00,1.17358,1.17481,1.17343,1.1747,1381,0,0,EURUSD,M15,Monday,17
2025-06-30 17:45:00,1.17471,1.17509,1.17288,1.17388,2930,0,0,EURUSD,M15,Monday,17
2025-06-30 18:00:00,1.17388,1.17505,1.1733500000000001,1.17498,1832,0,0,EURUSD,M15,Monday,18
2025-06-30 18:15:00,1.17497,1.1755200000000001,1.17418,1.17452,1193,0,0,EURUSD,M15,Monday,18
2025-06-30 18:30:00,1.17455,1.17548,1.17432,1.17534,1219,0,0,EURUSD,M15,Monday,18
2025-06-30 18:45:00,1.17537,1.17717,1.17529,1.17697,1203,0,0,EURUSD,M15,Monday,18
2025-06-30 19:00:00,1.17695,1.177,1.1758,1.1761300000000001,1113,0,0,EURUSD,M15,Monday,19
2025-06-30 19:15:00,1.17614,1.17659,1.17515,1.17556,936,0,0,EURUSD,M15,Monday,19
2025-06-30 19:30:00,1.17556,1.17584,1.17488,1.17582,992,0,0,EURUSD,M15,Monday,19
2025-06-30 19:45:00,1.17575,1.17633,1.17563,1.17628,996,0,0,EURUSD,M15,Monday,19
2025-06-30 20:00:00,1.17627,1.17691,1.17627,1.17632,736,0,0,EURUSD,M15,Monday,20
2025-06-30 20:15:00,1.17631,1.17707,1.17631,1.17682,629,0,0,EURUSD,M15,Monday,20
2025-06-30 20:30:00,1.17681,1.17688,1.17606,1.17631,519,0,0,EURUSD,M15,Monday,20
2025-06-30 20:45:00,1.17631,1.17681,1.17606,1.17658,877,0,0,EURUSD,M15,Monday,20
2025-06-30 21:00:00,1.17659,1.1772,1.17645,1.17696,655,0,0,EURUSD,M15,Monday,21
2025-06-30 21:15:00,1.17694,1.17793,1.17685,1.17778,618,0,0,EURUSD,M15,Monday,21
2025-06-30 21:30:00,1.17779,1.17798,1.17739,1.17749,567,0,0,EURUSD,M15,Monday,21
2025-06-30 21:45:00,1.1775,1.17764,1.17722,1.17758,571,0,0,EURUSD,M15,Monday,21
2025-06-30 22:00:00,1.17754,1.17795,1.17726,1.1776,551,0,0,EURUSD,M15,Monday,22
2025-06-30 22:15:00,1.17761,1.17789,1.17737,1.17758,497,0,0,EURUSD,M15,Monday,22
