datetime,open,high,low,close,volume,spread,real_volume,symbol,timeframe,weekday,hour
2025-05-19 16:00:00,1.12571,1.12653,1.12294,1.12354,20018,0,0,EURUSD,H4,Monday,16
2025-05-19 20:00:00,1.12358,1.12449,1.12242,1.12378,6485,0,0,EURUSD,H4,Monday,20
2025-05-20 00:00:00,1.12333,1.12437,1.12179,1.1228,4676,0,0,EURUSD,H4,Tuesday,0
2025-05-20 04:00:00,1.12281,1.12513,1.1226,1.12422,11089,0,0,EURUSD,H4,Tuesday,4
2025-05-20 08:00:00,1.12419,1.1278,1.12417,1.12584,18548,0,0,EURUSD,H4,Tuesday,8
2025-05-20 12:00:00,1.12585,1.12672,1.12238,1.12345,16038,0,0,EURUSD,H4,Tuesday,12
2025-05-20 16:00:00,1.12342,1.12699,1.12249,1.12568,20106,0,0,EURUSD,H4,Tuesday,16
2025-05-20 20:00:00,1.12568,1.12854,1.12548,1.12819,8189,0,0,EURUSD,H4,Tuesday,20
2025-05-21 00:00:00,1.12798,1.13015,1.12779,1.12955,6982,0,0,EURUSD,H4,Wednesday,0
2025-05-21 04:00:00,1.1295600000000001,1.13397,1.12869,1.13291,13662,0,0,EURUSD,H4,Wednesday,4
2025-05-21 08:00:00,1.1329,1.13531,1.13123,1.13225,22499,0,0,EURUSD,H4,Wednesday,8
2025-05-21 12:00:00,1.13227,1.13622,1.1314899999999999,1.13347,18258,0,0,EURUSD,H4,Wednesday,12
2025-05-21 16:00:00,1.13348,1.13544,1.13233,1.13404,20345,0,0,EURUSD,H4,Wednesday,16
2025-05-21 20:00:00,1.13405,1.13629,1.13157,1.13272,13363,0,0,EURUSD,H4,Wednesday,20
2025-05-22 00:00:00,1.13242,1.13435,1.1311,1.13273,10454,0,0,EURUSD,H4,Thursday,0
2025-05-22 04:00:00,1.13272,1.1345,1.1317300000000001,1.13331,15177,0,0,EURUSD,H4,Thursday,4
2025-05-22 08:00:00,1.13333,1.13421,1.12951,1.13019,29278,0,0,EURUSD,H4,Thursday,8
2025-05-22 12:00:00,1.13018,1.1315,1.12849,1.12951,21566,0,0,EURUSD,H4,Thursday,12
2025-05-22 16:00:00,1.12952,1.1309,1.1266,1.12694,28439,0,0,EURUSD,H4,Thursday,16
2025-05-22 20:00:00,1.12695,1.12858,1.12559,1.12785,9134,0,0,EURUSD,H4,Thursday,20
