datetime,open,high,low,close,volume,spread,real_volume,symbol,timeframe,weekday,hour
2025-06-30 16:00:00,1.17133,1.17717,1.17107,1.17628,20300,0,0,EURUSD,H4,Monday,16
2025-06-30 20:00:00,1.17627,1.1788,1.17606,1.1786699999999999,8421,0,0,EURUSD,H4,Monday,20
2025-07-01 00:00:00,1.17822,1.17981,1.17686,1.17977,6036,0,0,EURUSD,H4,Tuesday,0
2025-07-01 04:00:00,1.17978,1.18076,1.1778,1.17864,7095,0,0,EURUSD,H4,Tuesday,4
2025-07-01 08:00:00,1.17865,1.18173,1.17676,1.18047,13550,0,0,EURUSD,H4,Tuesday,8
2025-07-01 12:00:00,1.18046,1.18299,1.17967,1.18037,14566,0,0,EURUSD,H4,Tuesday,12
2025-07-01 16:00:00,1.18036,1.1812,1.17614,1.17654,21259,0,0,EURUSD,H4,Tuesday,16
2025-07-01 20:00:00,1.17655,1.18065,1.17655,1.18057,7408,0,0,EURUSD,H4,Tuesday,20
2025-07-02 00:00:00,1.17999,1.18082,1.17985,1.18076,3881,0,0,EURUSD,H4,Wednesday,0
2025-07-02 04:00:00,1.1807699999999999,1.1810100000000001,1.17883,1.17963,6611,0,0,EURUSD,H4,Wednesday,4
2025-07-02 08:00:00,1.17963,1.17982,1.1770100000000001,1.17758,11127,0,0,EURUSD,H4,Wednesday,8
2025-07-02 12:00:00,1.17757,1.17882,1.1747,1.17566,17810,0,0,EURUSD,H4,Wednesday,12
2025-07-02 16:00:00,1.17565,1.17941,1.17506,1.17885,19335,0,0,EURUSD,H4,Wednesday,16
2025-07-02 20:00:00,1.17884,1.18032,1.17884,1.17984,6649,0,0,EURUSD,H4,Wednesday,20
2025-07-03 00:00:00,1.17947,1.18087,1.17856,1.18067,3762,0,0,EURUSD,H4,Thursday,0
2025-07-03 04:00:00,1.1807,1.18103,1.17873,1.1789399999999999,4982,0,0,EURUSD,H4,Thursday,4
2025-07-03 08:00:00,1.17895,1.181,1.1786699999999999,1.1797900000000001,10441,0,0,EURUSD,H4,Thursday,8
2025-07-03 12:00:00,1.1798,1.18001,1.17168,1.17383,25919,0,0,EURUSD,H4,Thursday,12
2025-07-03 16:00:00,1.17382,1.17897,1.17338,1.17525,21605,0,0,EURUSD,H4,Thursday,16
2025-07-03 20:00:00,1.17525,1.17596,1.17444,1.17564,3781,0,0,EURUSD,H4,Thursday,20
2025-07-04 00:00:00,1.17558,1.17715,1.17516,1.1767,3817,0,0,EURUSD,H4,Friday,0
2025-07-04 04:00:00,1.17671,1.178,1.17558,1.17799,6517,0,0,EURUSD,H4,Friday,4
2025-07-04 08:00:00,1.178,1.17856,1.17677,1.17743,11023,0,0,EURUSD,H4,Friday,8
2025-07-04 12:00:00,1.17741,1.17821,1.17639,1.17666,9935,0,0,EURUSD,H4,Friday,12
2025-07-04 16:00:00,1.17665,1.17876,1.17663,1.17744,7825,0,0,EURUSD,H4,Friday,16
2025-07-04 20:00:00,1.17741,1.1780599999999999,1.17703,1.17739,12266,0,0,EURUSD,H4,Friday,20
2025-07-07 00:00:00,1.17801,1.17903,1.1773500000000001,1.17798,5008,0,0,EURUSD,H4,Monday,0
2025-07-07 04:00:00,1.17797,1.17807,1.17641,1.17662,8771,0,0,EURUSD,H4,Monday,4
2025-07-07 08:00:00,1.17663,1.17738,1.17233,1.17242,13079,0,0,EURUSD,H4,Monday,8
2025-07-07 12:00:00,1.17243,1.17362,1.17182,1.17224,10374,0,0,EURUSD,H4,Monday,12
2025-07-07 16:00:00,1.17225,1.17454,1.16875,1.16942,15281,0,0,EURUSD,H4,Monday,16
2025-07-07 20:00:00,1.16944,1.17237,1.16867,1.17076,10123,0,0,EURUSD,H4,Monday,20
2025-07-08 00:00:00,1.17074,1.17478,1.1706,1.17433,6186,0,0,EURUSD,H4,Tuesday,0
2025-07-08 04:00:00,1.17434,1.17503,1.1730800000000001,1.17415,9214,0,0,EURUSD,H4,Tuesday,4
2025-07-08 08:00:00,1.17414,1.17654,1.17319,1.17489,12699,0,0,EURUSD,H4,Tuesday,8
2025-07-08 12:00:00,1.17488,1.17506,1.17139,1.17211,11438,0,0,EURUSD,H4,Tuesday,12
2025-07-08 16:00:00,1.17212,1.1722299999999999,1.16825,1.17089,19274,0,0,EURUSD,H4,Tuesday,16
2025-07-08 20:00:00,1.1709,1.17299,1.17076,1.17244,8663,0,0,EURUSD,H4,Tuesday,20
2025-07-09 00:00:00,1.17196,1.17292,1.17141,1.17246,5012,0,0,EURUSD,H4,Wednesday,0
2025-07-09 04:00:00,1.1724700000000001,1.17259,1.17014,1.17126,8766,0,0,EURUSD,H4,Wednesday,4
2025-07-09 08:00:00,1.17126,1.17286,1.17024,1.17133,11505,0,0,EURUSD,H4,Wednesday,8
2025-07-09 12:00:00,1.17134,1.17199,1.16897,1.17154,11945,0,0,EURUSD,H4,Wednesday,12
2025-07-09 16:00:00,1.17153,1.17246,1.17007,1.17051,13143,0,0,EURUSD,H4,Wednesday,16
2025-07-09 20:00:00,1.17045,1.17234,1.17041,1.17194,6059,0,0,EURUSD,H4,Wednesday,20
2025-07-10 00:00:00,1.17161,1.17496,1.17102,1.17437,4548,0,0,EURUSD,H4,Thursday,0
2025-07-10 04:00:00,1.17434,1.17444,1.17304,1.1735,5897,0,0,EURUSD,H4,Thursday,4
2025-07-10 08:00:00,1.17349,1.17435,1.1726,1.17279,8985,0,0,EURUSD,H4,Thursday,8
2025-07-10 12:00:00,1.17278,1.17344,1.17015,1.17065,9238,0,0,EURUSD,H4,Thursday,12
2025-07-10 16:00:00,1.17064,1.17147,1.16625,1.16856,17221,0,0,EURUSD,H4,Thursday,16
2025-07-10 20:00:00,1.16855,1.17005,1.16815,1.17,5735,0,0,EURUSD,H4,Thursday,20
2025-07-11 00:00:00,1.16955,1.17073,1.16647,1.1675,7622,0,0,EURUSD,H4,Friday,0
2025-07-11 04:00:00,1.16748,1.16861,1.16687,1.16765,9916,0,0,EURUSD,H4,Friday,4
2025-07-11 08:00:00,1.16764,1.16958,1.1670099999999999,1.1682299999999999,12642,0,0,EURUSD,H4,Friday,8
