datetime,open,high,low,close,volume,spread,real_volume,symbol,timeframe,weekday,hour
2025-06-30 00:00:00,1.17286,1.17303,1.17221,1.17231,31,24,0,EURUSD,M15,Monday,0
2025-06-30 00:15:00,1.17187,1.17221,1.1718,1.1722,102,51,0,EURUSD,M15,Monday,0
2025-06-30 00:30:00,1.1722,1.17276,1.17205,1.1727400000000001,212,40,0,EURUSD,M15,Monday,0
2025-06-30 00:45:00,1.1727400000000001,1.17302,1.1727400000000001,1.173,39,24,0,EURUSD,M15,Monday,0
2025-06-30 01:00:00,1.173,1.1731,1.17255,1.17279,475,3,0,EURUSD,M15,Monday,1
2025-06-30 01:15:00,1.17269,1.17297,1.17218,1.1722,334,3,0,EURUSD,M15,Monday,1
2025-06-30 01:30:00,1.1722,1.17294,1.1722,1.17282,335,3,0,EURUSD,M15,Monday,1
2025-06-30 01:45:00,1.17282,1.17329,1.17272,1.17303,340,3,0,EURUSD,M15,Monday,1
2025-06-30 02:00:00,1.17306,1.17367,1.17286,1.17364,388,2,0,EURUSD,M15,Monday,2
2025-06-30 02:15:00,1.17364,1.17384,1.17321,1.17322,357,2,0,EURUSD,M15,Monday,2
2025-06-30 02:30:00,1.17322,1.17336,1.17294,1.17316,309,2,0,EURUSD,M15,Monday,2
2025-06-30 02:45:00,1.17316,1.17337,1.1726,1.17266,336,2,0,EURUSD,M15,Monday,2
2025-06-30 03:00:00,1.17268,1.17282,1.17218,1.17251,562,2,0,EURUSD,M15,Monday,3
2025-06-30 03:15:00,1.17249,1.17278,1.17231,1.17256,440,2,0,EURUSD,M15,Monday,3
2025-06-30 03:30:00,1.17256,1.17257,1.17194,1.17204,396,2,0,EURUSD,M15,Monday,3
2025-06-30 03:45:00,1.17204,1.17215,1.17156,1.17178,653,2,0,EURUSD,M15,Monday,3
2025-06-30 04:00:00,1.17178,1.17204,1.17151,1.1718899999999999,462,2,0,EURUSD,M15,Monday,4
2025-06-30 04:15:00,1.1718899999999999,1.17288,1.17185,1.17278,630,2,0,EURUSD,M15,Monday,4
2025-06-30 04:30:00,1.17278,1.17347,1.17262,1.1732,533,2,0,EURUSD,M15,Monday,4
2025-06-30 04:45:00,1.1732,1.17329,1.17195,1.17203,711,2,0,EURUSD,M15,Monday,4
2025-06-30 05:00:00,1.17203,1.17252,1.17179,1.1721,688,2,0,EURUSD,M15,Monday,5
2025-06-30 05:15:00,1.1721,1.17316,1.1721,1.17271,670,2,0,EURUSD,M15,Monday,5
2025-06-30 05:30:00,1.17271,1.17273,1.17221,1.17227,483,2,0,EURUSD,M15,Monday,5
2025-06-30 05:45:00,1.17227,1.17246,1.17181,1.1718899999999999,554,2,0,EURUSD,M15,Monday,5
2025-06-30 06:00:00,1.17188,1.17221,1.17149,1.17206,493,2,0,EURUSD,M15,Monday,6
2025-06-30 06:15:00,1.17206,1.17218,1.17171,1.17178,443,2,0,EURUSD,M15,Monday,6
2025-06-30 06:30:00,1.17176,1.1718899999999999,1.17117,1.17135,467,2,0,EURUSD,M15,Monday,6
2025-06-30 06:45:00,1.17135,1.17164,1.17116,1.17122,354,2,0,EURUSD,M15,Monday,6
2025-06-30 07:00:00,1.17122,1.17181,1.1712,1.17156,389,2,0,EURUSD,M15,Monday,7
2025-06-30 07:15:00,1.17156,1.1717,1.17139,1.17166,402,2,0,EURUSD,M15,Monday,7
2025-06-30 07:30:00,1.17166,1.1724999999999999,1.1716,1.17246,357,2,0,EURUSD,M15,Monday,7
2025-06-30 07:45:00,1.17245,1.17318,1.1722,1.17301,455,2,0,EURUSD,M15,Monday,7
2025-06-30 08:00:00,1.17299,1.1736900000000001,1.17295,1.1735,642,2,0,EURUSD,M15,Monday,8
2025-06-30 08:15:00,1.1735,1.17383,1.17346,1.17364,433,2,0,EURUSD,M15,Monday,8
2025-06-30 08:30:00,1.17364,1.17377,1.17309,1.17324,533,2,0,EURUSD,M15,Monday,8
2025-06-30 08:45:00,1.17323,1.1734,1.17232,1.17262,607,2,0,EURUSD,M15,Monday,8
2025-06-30 09:00:00,1.17262,1.17299,1.17234,1.17268,687,2,0,EURUSD,M15,Monday,9
2025-06-30 09:15:00,1.17269,1.17329,1.17207,1.17297,748,2,0,EURUSD,M15,Monday,9
2025-06-30 09:30:00,1.17298,1.17405,1.17264,1.17388,738,2,0,EURUSD,M15,Monday,9
2025-06-30 09:45:00,1.17388,1.17507,1.1734,1.17432,816,2,0,EURUSD,M15,Monday,9
2025-06-30 10:00:00,1.17432,1.17433,1.1732,1.17381,980,2,0,EURUSD,M15,Monday,10
2025-06-30 10:15:00,1.17381,1.17392,1.17279,1.17279,734,2,0,EURUSD,M15,Monday,10
2025-06-30 10:30:00,1.17279,1.17357,1.17256,1.17314,673,2,0,EURUSD,M15,Monday,10
2025-06-30 10:45:00,1.17314,1.17337,1.17245,1.1724700000000001,698,2,0,EURUSD,M15,Monday,10
2025-06-30 11:00:00,1.1724700000000001,1.17257,1.17173,1.17206,942,2,0,EURUSD,M15,Monday,11
