datetime,open,high,low,close,volume,spread,real_volume,symbol,timeframe,weekday,hour
2025-04-15 16:00:00,1.13123,1.13294,1.1264,1.12743,17905,2,0,EURUSD,H4,Tuesday,16
2025-04-15 20:00:00,1.12744,1.12896,1.12664,1.12824,7566,2,0,EURUSD,H4,Tuesday,20
2025-04-16 00:00:00,1.12793,1.13214,1.12792,1.13169,6908,2,0,EURUSD,H4,Wednesday,0
2025-04-16 04:00:00,1.13169,1.13479,1.13163,1.1346,9446,2,0,EURUSD,H4,Wednesday,4
2025-04-16 08:00:00,1.1346,1.13922,1.13381,1.1369799999999999,15334,2,0,EURUSD,H4,Wednesday,8
2025-04-16 12:00:00,1.13697,1.13777,1.13405,1.13514,16190,2,0,EURUSD,H4,Wednesday,12
2025-04-16 16:00:00,1.13516,1.13869,1.13496,1.13748,16643,2,0,EURUSD,H4,Wednesday,16
2025-04-16 20:00:00,1.13737,1.14128,1.1359,1.13969,11843,2,0,EURUSD,H4,Wednesday,20
2025-04-17 00:00:00,1.1396600000000001,1.14093,1.1365,1.13676,6634,2,0,EURUSD,H4,Thursday,0
2025-04-17 04:00:00,1.13677,1.13818,1.13554,1.13621,8835,2,0,EURUSD,H4,Thursday,4
2025-04-17 08:00:00,1.13622,1.13885,1.13434,1.13785,11748,2,0,EURUSD,H4,Thursday,8
2025-04-17 12:00:00,1.13782,1.13808,1.13351,1.13564,13882,2,0,EURUSD,H4,Thursday,12
2025-04-17 16:00:00,1.13565,1.13857,1.1338300000000001,1.13504,17940,2,0,EURUSD,H4,Thursday,16
2025-04-17 20:00:00,1.13504,1.13764,1.13409,1.13652,7308,2,0,EURUSD,H4,Thursday,20
2025-04-18 00:00:00,1.13635,1.13859,1.1359,1.13747,5898,2,0,EURUSD,H4,Friday,0
2025-04-18 04:00:00,1.13742,1.1379,1.13685,1.13695,11056,2,0,EURUSD,H4,Friday,4
2025-04-18 08:00:00,1.13694,1.13762,1.13572,1.13713,16454,2,0,EURUSD,H4,Friday,8
2025-04-18 12:00:00,1.13712,1.1386,1.13677,1.13823,17608,2,0,EURUSD,H4,Friday,12
2025-04-18 16:00:00,1.13822,1.13977,1.13757,1.13944,12006,2,0,EURUSD,H4,Friday,16
2025-04-18 20:00:00,1.13945,1.13973,1.13904,1.13925,6499,2,0,EURUSD,H4,Friday,20
2025-04-21 00:00:00,1.13951,1.14861,1.13927,1.14662,10229,2,0,EURUSD,H4,Monday,0
2025-04-21 04:00:00,1.14662,1.15307,1.14651,1.15172,10182,2,0,EURUSD,H4,Monday,4
2025-04-21 08:00:00,1.15172,1.15676,1.15048,1.1558,12318,2,0,EURUSD,H4,Monday,8
2025-04-21 12:00:00,1.1558,1.1573,1.1513,1.15425,12432,2,0,EURUSD,H4,Monday,12
2025-04-21 16:00:00,1.15424,1.15427,1.14817,1.15093,14292,2,0,EURUSD,H4,Monday,16
2025-04-21 20:00:00,1.15093,1.15268,1.14934,1.15122,7961,2,0,EURUSD,H4,Monday,20
2025-04-22 00:00:00,1.1508,1.15252,1.1482,1.14904,5978,2,0,EURUSD,H4,Tuesday,0
2025-04-22 04:00:00,1.14904,1.15402,1.14855,1.153,9757,2,0,EURUSD,H4,Tuesday,4
2025-04-22 08:00:00,1.153,1.15472,1.14832,1.14997,16610,2,0,EURUSD,H4,Tuesday,8
2025-04-22 12:00:00,1.14997,1.15077,1.14614,1.147,14290,2,0,EURUSD,H4,Tuesday,12
2025-04-22 16:00:00,1.14703,1.1492,1.14331,1.14338,15741,2,0,EURUSD,H4,Tuesday,16
2025-04-22 20:00:00,1.14339,1.1454,1.14174,1.1419,8353,2,0,EURUSD,H4,Tuesday,20
2025-04-23 00:00:00,1.14212,1.14257,1.1308,1.13974,13331,2,0,EURUSD,H4,Wednesday,0
2025-04-23 04:00:00,1.13974,1.14151,1.13708,1.13899,11288,2,0,EURUSD,H4,Wednesday,4
2025-04-23 08:00:00,1.139,1.14153,1.1371,1.14129,15479,2,0,EURUSD,H4,Wednesday,8
2025-04-23 12:00:00,1.14129,1.14397,1.13861,1.14056,12354,2,0,EURUSD,H4,Wednesday,12
2025-04-23 16:00:00,1.14055,1.1412,1.13282,1.13397,22488,2,0,EURUSD,H4,Wednesday,16
2025-04-23 20:00:00,1.13397,1.13439,1.13103,1.13131,8459,2,0,EURUSD,H4,Wednesday,20
2025-04-24 00:00:00,1.13148,1.13473,1.13132,1.13436,7062,2,0,EURUSD,H4,Thursday,0
2025-04-24 04:00:00,1.13432,1.13575,1.13323,1.13391,8190,2,0,EURUSD,H4,Thursday,4
2025-04-24 08:00:00,1.1339,1.13927,1.13305,1.13803,12017,2,0,EURUSD,H4,Thursday,8
2025-04-24 12:00:00,1.13804,1.13946,1.13579,1.13765,11338,2,0,EURUSD,H4,Thursday,12
2025-04-24 16:00:00,1.1377,1.1387,1.13475,1.13799,14380,2,0,EURUSD,H4,Thursday,16
2025-04-24 20:00:00,1.13798,1.13974,1.1363699999999999,1.13933,6860,2,0,EURUSD,H4,Thursday,20
2025-04-25 00:00:00,1.13814,1.13909,1.13468,1.13473,5935,2,0,EURUSD,H4,Friday,0
2025-04-25 04:00:00,1.13473,1.13592,1.13156,1.1335,10060,2,0,EURUSD,H4,Friday,4
2025-04-25 08:00:00,1.1335,1.13681,1.13216,1.13504,12509,2,0,EURUSD,H4,Friday,8
2025-04-25 12:00:00,1.13504,1.13666,1.13341,1.13524,10639,2,0,EURUSD,H4,Friday,12
2025-04-25 16:00:00,1.13523,1.13886,1.1333,1.13686,11943,2,0,EURUSD,H4,Friday,16
2025-04-25 20:00:00,1.13686,1.13826,1.13568,1.13596,6114,2,0,EURUSD,H4,Friday,20
2025-04-28 00:00:00,1.13585,1.13655,1.13398,1.1363699999999999,4158,2,0,EURUSD,H4,Monday,0
2025-04-28 04:00:00,1.1363699999999999,1.13725,1.1343,1.1372200000000001,6998,2,0,EURUSD,H4,Monday,4
2025-04-28 08:00:00,1.1372200000000001,1.13808,1.1329500000000001,1.13435,10800,2,0,EURUSD,H4,Monday,8
2025-04-28 12:00:00,1.13435,1.13727,1.1341,1.13509,9804,2,0,EURUSD,H4,Monday,12
2025-04-28 16:00:00,1.13509,1.14221,1.13395,1.14114,14607,2,0,EURUSD,H4,Monday,16
2025-04-28 20:00:00,1.14114,1.14247,1.14002,1.1423,7457,2,0,EURUSD,H4,Monday,20
2025-04-29 00:00:00,1.14185,1.14218,1.13992,1.13997,4501,2,0,EURUSD,H4,Tuesday,0
2025-04-29 04:00:00,1.13997,1.14199,1.1374,1.13782,8220,2,0,EURUSD,H4,Tuesday,4
2025-04-29 08:00:00,1.13782,1.14121,1.1376,1.13853,11584,2,0,EURUSD,H4,Tuesday,8
2025-04-29 12:00:00,1.13853,1.14145,1.13701,1.14106,10728,2,0,EURUSD,H4,Tuesday,12
2025-04-29 16:00:00,1.14106,1.14188,1.13789,1.14032,15341,2,0,EURUSD,H4,Tuesday,16
2025-04-29 20:00:00,1.14032,1.14046,1.1376,1.13853,6648,2,0,EURUSD,H4,Tuesday,20
2025-04-30 00:00:00,1.13818,1.13956,1.13767,1.13825,4987,2,0,EURUSD,H4,Wednesday,0
2025-04-30 04:00:00,1.13825,1.13864,1.1355,1.13733,7533,2,0,EURUSD,H4,Wednesday,4
2025-04-30 08:00:00,1.1373199999999999,1.13994,1.13622,1.13713,10213,2,0,EURUSD,H4,Wednesday,8
2025-04-30 12:00:00,1.13714,1.13886,1.13559,1.1374,11742,2,0,EURUSD,H4,Wednesday,12
2025-04-30 16:00:00,1.13737,1.13791,1.13232,1.13554,17135,2,0,EURUSD,H4,Wednesday,16
2025-04-30 20:00:00,1.13555,1.13647,1.1317,1.13239,8149,2,0,EURUSD,H4,Wednesday,20
2025-05-01 00:00:00,1.13254,1.13309,1.13188,1.13218,4841,2,0,EURUSD,H4,Thursday,0
2025-05-01 04:00:00,1.13218,1.13222,1.12997,1.13024,7227,2,0,EURUSD,H4,Thursday,4
2025-05-01 08:00:00,1.13025,1.13308,1.12874,1.13197,10355,2,0,EURUSD,H4,Thursday,8
2025-05-01 12:00:00,1.13197,1.1341,1.13082,1.13154,10052,2,0,EURUSD,H4,Thursday,12
2025-05-01 16:00:00,1.13151,1.13276,1.12659,1.1290499999999999,14291,2,0,EURUSD,H4,Thursday,16
2025-05-01 20:00:00,1.1290499999999999,1.12937,1.1275,1.12927,6670,2,0,EURUSD,H4,Thursday,20
2025-05-02 00:00:00,1.12846,1.12992,1.1274,1.12822,4781,2,0,EURUSD,H4,Friday,0
2025-05-02 04:00:00,1.12825,1.13153,1.12784,1.13039,8637,2,0,EURUSD,H4,Friday,4
2025-05-02 08:00:00,1.1304,1.13378,1.13024,1.13311,11090,2,0,EURUSD,H4,Friday,8
2025-05-02 12:00:00,1.1333,1.13548,1.13037,1.13189,13566,2,0,EURUSD,H4,Friday,12
2025-05-02 16:00:00,1.13187,1.13808,1.13147,1.13198,18332,2,0,EURUSD,H4,Friday,16
